SWK US Equity,STANLEY BLACK &,18624237568,,New York,,Industrials
MT US Equity,ARCELORMITTAL-NY,18516891648,,New York,,Materials
CXO US Equity,CONCHO RESOURCES,18512250880,,New York,,Energy
ROP US Equity,ROPER TECHNOLOGI,18459150336,,New York,,Industrials
FTV US Equity,FORTIVE CORP,18446905344,,New York,,Industrials
MTB US Equity,M&T BANK CORP,18395293696,,New York,,Financials
EC US Equity,ECOPETROL-SP ADR,18358603776,,New York,,Energy
HCP US Equity,HCP INC,18273161216,,New York,,Real Estate
NMR US Equity,NOMURA HLDGS-ADR,18271848448,,New York,,Financials
MAR US Equity,MARRIOTT INTL-A,18052255744,,NASDAQ GS,,Consumer Discretionary
LVLT US Equity,LEVEL 3 COMM INC,18022993920,,New York,,Telecommunication Services
PKX US Equity,POSCO-SPON ADR,17946537984,,New York,,Materials
CPB US Equity,CAMPBELL SOUP CO,17818193920,,New York,,Consumer Staples
KYO US Equity,KYOCERA CORP-ADR,17785835520,,New York,,Information Technology
WDAY US Equity,WORKDAY INC-A,17707020288,,New York,,Information Technology
IR US Equity,INGERSOLL-RAND,17680631808,,New York,,Industrials
SHG US Equity,SHINHAN FINA-ADR,17583321088,,New York,,Financials
DPS US Equity,DR PEPPER SNAPPL,17513316352,,New York,,Consumer Staples
RSG US Equity,REPUBLIC SVCS,17512538112,,New York,,Industrials
WLTW US Equity,WILLIS TOWERS WA,17467559936,,NASDAQ GS,,Financials
MU US Equity,MICRON TECH,17341122560,,NASDAQ GS,,Information Technology
ES US Equity,EVERSOURCE ENERG,17246545920,,New York,,Utilities
AMTD US Equity,TD AMERITRADE HO,17222365184,,NASDAQ GS,,Financials
TROW US Equity,T ROWE PRICE GRP,17217206272,,NASDAQ GS,,Financials
O US Equity,REALTY INCOME,17135392768,,New York,,Real Estate
CLX US Equity,CLOROX CO,17086084096,,New York,,Consumer Staples
HES US Equity,HESS CORP,16809074688,,New York,,Energy
EXPE US Equity,EXPEDIA INC,16794624000,,NASDAQ GS,,Consumer Discretionary
INFO US Equity,IHS MARKIT LTD,16788537344,,NASDAQ GS,,Industrials
SSL US Equity,SASOL LTD-SP ADR,16786308096,,New York,,Energy
TI/A US Equity,TELECOM ITAL-ADR,16738013184,,New York,,Telecommunication Services
TI US Equity,TELECOM ITAL-ADR,16738013184,,New York,,Telecommunication Services
DTE US Equity,DTE ENERGY CO,16723379200,,New York,,Utilities
PH US Equity,PARKER HANNIFIN,16538118144,,New York,,Industrials
UAL US Equity,UNITED CONTINENT,16471839744,,New York,,Industrials
SJM US Equity,JM SMUCKER CO,16469651456,,New York,,Consumer Staples
BMRN US Equity,BIOMARIN PHARMAC,16348968960,,NASDAQ GS,,Health Care
AMP US Equity,AMERIPRISE FINAN,16321266688,,New York,,Financials
BCR US Equity,CR BARD INC,16248895488,,New York,,Health Care
TS US Equity,TENARIS-ADR,16167451648,,New York,,Energy
MMP US Equity,MAGELLAN MIDSTRE,16129379328,,New York,,Energy
VIAB US Equity,VIACOM INC-B,16063845376,,NASDAQ GS,,Consumer Discretionary
VIA US Equity,VIACOM INC-A,16063845376,,NASDAQ GS,,Consumer Discretionary
EFX US Equity,EQUIFAX INC,16010029056,,New York,,Industrials
TV US Equity,GRUPO TELEV-ADR,16008755200,,New York,,Consumer Discretionary
NTRS US Equity,NORTHERN TRUST,16008648704,,NASDAQ GS,,Financials
UA/C US Equity,UNDER ARMO-C,15920035840,,New York,,Consumer Discretionary
UA US Equity,UNDER ARMOUR-A,15920035840,,New York,,Consumer Discretionary
MHK US Equity,MOHAWK INDS,15866602496,,New York,,Consumer Discretionary
KOF US Equity,COCA-COLA F-ADR,15841271808,,New York,,Consumer Staples
HIG US Equity,HARTFORD FINL SV,15820810240,,New York,,Financials
SKM US Equity,SK TELEC-SPN ADR,15805974528,,New York,,Telecommunication Services
NUE US Equity,NUCOR CORP,15608978432,,New York,,Materials
DISCK US Equity,DISCOVERY COMM-C,15592154112,,NASDAQ GS,,Consumer Discretionary
DISCA US Equity,DISCOVERY COMM-A,15592154112,,NASDAQ GS,,Consumer Discretionary
DISCB US Equity,DISCOVERY COMM-B,15592154112,,NASDAQ GS,,Consumer Discretionary
MJN US Equity,MEAD JOHNSON,15548270592,,New York,,Consumer Staples
FLT US Equity,FLEETCOR TECHNOL,15515208704,,New York,,Information Technology
INCY US Equity,INCYTE CORP,15419999232,,NASDAQ GS,,Health Care
FITB US Equity,FIFTH THIRD BANC,15404126208,,NASDAQ GS,,Financials
GPC US Equity,GENUINE PARTS CO,15399184384,,New York,,Consumer Discretionary
ULTA US Equity,ULTA SALON COSME,15371651072,,NASDAQ GS,,Consumer Discretionary
TDG US Equity,TRANSDIGM GROUP,15359621120,,New York,,Industrials
A US Equity,AGILENT TECH INC,15299519488,,New York,,Health Care
CTL US Equity,CENTURYLINK INC,15254388736,,New York,,Telecommunication Services
VMC US Equity,VULCAN MATERIALS,15234039808,,New York,,Materials
ROK US Equity,ROCKWELL AUTOMAT,15150160896,,New York,,Industrials
LRCX US Equity,LAM RESEARCH,15122134016,,NASDAQ GS,,Information Technology
ADSK US Equity,AUTODESK INC,15090939904,,NASDAQ GS,,Information Technology
RCL US Equity,ROYAL CARIBBEAN,15070696448,,New York,,Consumer Discretionary
SYMC US Equity,SYMANTEC CORP,14946491392,,NASDAQ GS,,Information Technology
SNN US Equity,SMITH & NEPH-ADR,14907809792,,New York,,Health Care
ESS US Equity,ESSEX PROPERTY,14794631168,,New York,,Real Estate
NBL US Equity,NOBLE ENERGY INC,14716259328,,New York,,Energy
DLR US Equity,DIGITAL REALTY,14700891136,,New York,,Real Estate
IBKR US Equity,INTERACTIVE BROK,14496197632,,NASDAQ GS,,Financials
SBAC US Equity,SBA COMM CORP-A,14439186432,,NASDAQ GS,,Telecommunication Services
HNP US Equity,HUANENG POWR-ADR,14380747776,,New York,,Utilities
XRAY US Equity,DENTSPLY SIRONA,14376860672,,NASDAQ GS,,Health Care
CA US Equity,CA INC,14323854336,,NASDAQ GS,,Information Technology
VRSK US Equity,VERISK ANALYTI,14166463488,,NASDAQ GS,,Industrials
ETR US Equity,ENTERGY CORP,14134213632,,New York,,Utilities
PFG US Equity,PRINCIPAL FINL,14106459136,,New York,,Financials
LH US Equity,LABORATORY CP,14087733248,,New York,,Health Care
LLTC US Equity,LINEAR TECH CORP,14086020096,,NASDAQ GS,,Information Technology
BLL US Equity,BALL CORP,14053326848,,New York,,Materials
L US Equity,LOEWS CORP,14033748992,,New York,,Financials
SEP US Equity,SPECTRA ENERGY,14032854016,,New York,,Energy
SWKS US Equity,SKYWORKS SOLUTIO,13990956032,,NASDAQ GS,,Information Technology
FE US Equity,FIRSTENERGY CORP,13955005440,,New York,,Utilities
FCX US Equity,FREEPORT-MCMORAN,13920145408,,New York,,Materials
GWW US Equity,WW GRAINGER INC,13909876736,,New York,,Industrials
MGM US Equity,MGM RESORTS INTE,13902797824,,New York,,Consumer Discretionary
TWTR US Equity,TWITTER INC,13836061696,,New York,,Information Technology
XLNX US Equity,XILINX INC,13804636160,,NASDAQ GS,,Information Technology
BRFS US Equity,BRF SA-ADR,13682049024,,New York,,Consumer Staples
KB US Equity,KB FINANCIAL-ADR,13645941760,,New York,,Financials
CHKP US Equity,CHECK POINT SOFT,13638820864,,NASDAQ GS,,Information Technology
KEY US Equity,KEYCORP,13581370368,,New York,,Financials
CTXS US Equity,CITRIX SYSTEMS,13545125888,,NASDAQ GS,,Information Technology
MCHP US Equity,MICROCHIP TECH,13496432640,,NASDAQ GS,,Information Technology
HSIC US Equity,HENRY SCHEIN INC,13438300160,,NASDAQ GS,,Health Care
WHR US Equity,WHIRLPOOL CORP,13427571712,,New York,,Consumer Discretionary
MDVN US Equity,MEDIVATION INC,13415332864,,NASDAQ GS,,Health Care
DVA US Equity,DAVITA INC,13402982400,,New York,,Health Care
RHT US Equity,RED HAT INC,13355840512,,New York,,Information Technology
WDC US Equity,WESTERN DIGITAL,13351910400,,NASDAQ GS,,Information Technology
FDC US Equity,FIRST DATA COR-A,13340822528,,New York,,Information Technology
AA US Equity,ALCOA INC,13324796928,,New York,,Materials
AWK US Equity,AMERICAN WATER W,13307100160,,New York,,Utilities
GRFS US Equity,GRIFOLS SA-ADR,13184596992,,NASDAQ GS,,Health Care
MKL US Equity,MARKEL CORP,13184267264,,New York,,Financials
MRO US Equity,MARATHON OIL,13124034560,,New York,,Energy
HOT US Equity,STARWOOD HOTELS,13085859840,,New York,,Consumer Discretionary
BSMX US Equity,GRUPO F SA-ADR B,13084169216,,New York,,Financials
AGR US Equity,AVANGRID INC,13043041280,,New York,,Utilities
PANW US Equity,PALO ALTO NETWOR,13008513024,,New York,,Information Technology
PRGO US Equity,PERRIGO CO PLC,13002734592,,New York,,Health Care
MSI US Equity,MOTOROLA SOLUTIO,12996262912,,New York,,Information Technology
LBRDA US Equity,LIBERTY BR-A,12955761664,,NASDAQ GS,,Consumer Discretionary
LBRDK US Equity,LIBERTY BR-C,12955761664,,NASDAQ GS,,Consumer Discretionary
BAP US Equity,CREDICORP LTD,12933322752,,New York,,Financials
HST US Equity,HOST HOTELS & RE,12926609408,,New York,,Real Estate
IVZ US Equity,INVESCO LTD,12904159232,,New York,,Financials
MKC US Equity,MCCORMICK-N/V,12896349184,,New York,,Consumer Staples
MKC/V US Equity,MCCORMICK-VTG,12896349184,,New York,,Consumer Staples
CHD US Equity,CHURCH & DWIGHT,12872135680,,New York,,Consumer Staples
CFG US Equity,CITIZENS FINANCI,12820541440,,New York,,Financials
XEC US Equity,CIMAREX ENERGY C,12815626240,,New York,,Energy
CINF US Equity,CINCINNATI FIN,12812230656,,NASDAQ GS,,Financials
KIM US Equity,KIMCO REALTY,12668755968,,New York,,Real Estate
NOV US Equity,NATL OILWELL VAR,12646873088,,New York,,Energy
WAT US Equity,WATERS CORP,12584846336,,New York,,Health Care
NOW US Equity,SERVICENOW INC,12541479936,,New York,,Information Technology
FAST US Equity,FASTENAL CO,12518004736,,NASDAQ GS,,Industrials
UGP US Equity,ULTRAPAR PA-ADR,12491294720,,New York,,Energy
RF US Equity,REGIONS FINANCIA,12464117760,,New York,,Financials
EQT US Equity,EQT CORP,12406689792,,New York,,Energy
CTAS US Equity,CINTAS CORP,12384018432,,NASDAQ GS,,Industrials
BBY US Equity,BEST BUY CO INC,12294383616,,New York,,Consumer Discretionary
ADS US Equity,ALLIANCE DATA,12285253632,,New York,,Information Technology
WRK US Equity,WESTROCK CO,12210066432,,New York,,Materials
SLG US Equity,SL GREEN REALTY,12181494784,,New York,,Real Estate
CEA US Equity,CHINA EASTRN-ADS,12097053696,,New York,,Industrials
AEE US Equity,AMEREN CORP,12049244160,,New York,,Utilities
AYI US Equity,ACUITY BRANDS,12025059328,,New York,,Industrials
KKR US Equity,KKR & CO LP,11892307968,,New York,,Financials
CMG US Equity,CHIPOTLE MEXICAN,11891176448,,New York,,Consumer Discretionary
CX US Equity,CEMEX SAB-SP ADR,11876144128,,New York,,Materials
NDAQ US Equity,NASDAQ INC,11858067456,,NASDAQ GS,,Financials
CMS US Equity,CMS ENERGY CORP,11839568896,,New York,,Utilities
DHI US Equity,DR HORTON INC,11767953408,,New York,,Consumer Discretionary
MAC US Equity,MACERICH CO,11765800960,,New York,,Real Estate
UHS US Equity,UNIVERSAL HLTH-B,11753590784,,New York,,Health Care
GPN US Equity,GLOBAL PAYMENTS,11732970496,,New York,,Information Technology
CNC US Equity,CENTENE CORP,11715964928,,New York,,Health Care
MLM US Equity,MARTIN MAR MTLS,11712473088,,New York,,Materials
MAS US Equity,MASCO CORP,11709409280,,New York,,Industrials
AAP US Equity,ADVANCE AUTO PAR,11677121536,,New York,,Consumer Discretionary
MXIM US Equity,MAXIM INTEGRATED,11657984000,,NASDAQ GS,,Information Technology
HRS US Equity,HARRIS CORP,11638194176,,New York,,Information Technology
PNR US Equity,PENTAIR PLC,11593596928,,New York,,Industrials
LLL US Equity,L-3 COMM HLDGS,11577478144,,New York,,Industrials
DGX US Equity,QUEST DIAGNOSTIC,11543964672,,New York,,Health Care
KMX US Equity,CARMAX INC,11500001280,,New York,,Consumer Discretionary
FRC US Equity,FIRST REPUBLIC B,11493676032,,New York,,Financials
MAT US Equity,MATTEL INC,11475456000,,NASDAQ GS,,Consumer Discretionary
AME US Equity,AMETEK INC,11423398912,,New York,,Industrials
FRT US Equity,FED REALTY INVS,11391068160,,New York,,Real Estate
MPLX US Equity,MPLX LP,11377496064,,New York,,Energy
TSCO US Equity,TRACTOR SUPPLY,11369526272,,NASDAQ GS,,Consumer Discretionary
COG US Equity,CABOT OIL & GAS,11354268672,,New York,,Energy
M US Equity,MACY'S INC,11302261760,,New York,,Consumer Discretionary
PAA US Equity,PLAINS ALL AMER,11299700736,,New York,,Energy
DOV US Equity,DOVER CORP,11291957248,,New York,,Industrials
LSXMB US Equity,LIBERTY SIRIUS-B,11257821184,,NASDAQ GS,,Consumer Discretionary
LSXMK US Equity,LIBERTY SIRIUS-C,11257821184,,NASDAQ GS,,Consumer Discretionary
LSXMA US Equity,LIBERTY SIRIUSXM,11257821184,,NASDAQ GS,,Consumer Discretionary
OKS US Equity,ONEOK PARTNERS L,11230112768,,New York,,Energy
LNC US Equity,LINCOLN NATL CRP,11188144128,,New York,,Financials
BIP US Equity,BROOKFIELD INFRA,11150508032,,New York,,Utilities
TXT US Equity,TEXTRON INC,11080344576,,New York,,Industrials
IFF US Equity,INTL FLVR & FRAG,11062470656,,New York,,Materials
COL US Equity,ROCKWELL COLLINS,11053250560,,New York,,Industrials
LKQ US Equity,LKQ CORP,10991380480,,NASDAQ GS,,Consumer Discretionary
KLAC US Equity,KLA-TENCOR CORP,10950849536,,NASDAQ GS,,Information Technology
BCH US Equity,BANCO CHILE-ADR,10930676736,,New York,,Financials
HBAN US Equity,HUNTINGTON BANC,10871327744,,NASDAQ GS,,Financials
NLY US Equity,ANNALY CAPITAL M,10841352192,,New York,,Financials
MBLY US Equity,MOBILEYE NV,10764114944,,New York,,Information Technology
HOLX US Equity,HOLOGIC INC,10683553792,,NASDAQ GS,,Health Care
COH US Equity,COACH INC,10641670144,,New York,,Consumer Discretionary
MTD US Equity,METTLER-TOLEDO,10636902400,,New York,,Health Care
WU US Equity,WESTERN UNION,10539921408,,New York,,Information Technology
WB US Equity,WEIBO CORP-ADR,10538419200,,NASDAQ GS,,Information Technology
HAS US Equity,HASBRO INC,10397570048,,NASDAQ GS,,Consumer Discretionary
KSU US Equity,KANSAS CITY SOUT,10341578752,,New York,,Industrials
MOS US Equity,MOSAIC CO/THE,10327250944,,New York,,Materials
VNTV US Equity,VANTIV INC -CL A,10323122176,,New York,,Information Technology
EXR US Equity,EXTRA SPACE STOR,10297114624,,New York,,Real Estate
FNF US Equity,FNF GROUP,10279361536,,New York,,Financials
SCG US Equity,SCANA CORP,10239996928,,New York,,Utilities
IDXX US Equity,IDEXX LABS,10215689216,,NASDAQ GS,,Health Care
IRM US Equity,IRON MOUNTAIN,10211415040,,New York,,Real Estate
BSAC US Equity,BANCO SANTAN-ADR,10180801536,,New York,,Financials
VER US Equity,VEREIT INC,10180285440,,New York,,Real Estate
CHRW US Equity,CH ROBINSON,10177897472,,NASDAQ GS,,Industrials
STX US Equity,SEAGATE TECHNOLO,10168153088,,NASDAQ GS,,Information Technology
OKE US Equity,ONEOK INC,10155197440,,New York,,Energy
CNHI US Equity,CNH INDUSTRIAL N,10143016960,,New York,,Industrials
EMN US Equity,EASTMAN CHEMICAL,10130087936,,New York,,Materials
CBG US Equity,CBRE GROUP INC-A,10125608960,,New York,,Real Estate
QVCB US Equity,LIBERTY INTER-B,10119839744,,NASDAQ GS,,Consumer Discretionary
QVCA US Equity,LIBERTY INTER-A,10119839744,,NASDAQ GS,,Consumer Discretionary
INGR US Equity,INGREDION INC,10049177600,,New York,,Consumer Staples
XRX US Equity,XEROX CORP,10021572608,,New York,,Information Technology
ACGL US Equity,ARCH CAPITAL GRP,10020262912,,NASDAQ GS,,Financials
HBI US Equity,HANESBRANDS INC,9973872640,,New York,,Consumer Discretionary
DRE US Equity,DUKE REALTY CORP,9922929664,,New York,,Real Estate
WWAV US Equity,WHITEWAVE FOOD,9864339456,,New York,,Consumer Staples
FBHS US Equity,FORTUNE BRANDS H,9817416704,,New York,,Industrials
WFM US Equity,WHOLE FOODS MKT,9812802560,,NASDAQ GS,,Consumer Staples
IMS US Equity,IMS HEALTH HOLDI,9789084672,,New York,,Health Care
CNP US Equity,CENTERPOINT ENER,9746327552,,New York,,Utilities
NTAP US Equity,NETAPP INC,9725509632,,NASDAQ GS,,Information Technology
LEN/B US Equity,LENNAR CORP-B,9704781824,,New York,,Consumer Discretionary
LEN US Equity,LENNAR CORP-A,9704781824,,New York,,Consumer Discretionary
UDR US Equity,UDR INC,9678169088,,New York,,Real Estate
AKAM US Equity,AKAMAI TECHNOLOG,9667504128,,NASDAQ GS,,Information Technology
LPL US Equity,LG DISPLAY-ADR,9639555072,,New York,,Information Technology
PSO US Equity,PEARSON PLC-ADR,9594146816,,New York,,Consumer Discretionary
ALLY US Equity,ALLY FINANCIAL I,9586099200,,New York,,Financials
SEE US Equity,SEALED AIR CORP,9559763968,,New York,,Materials
ASX US Equity,ADV SEMI ENG-ADR,9555889152,,New York,,Information Technology
XL US Equity,XL GROUP LTD,9555293184,,New York,,Financials
GPS US Equity,GAP INC/THE,9531571200,,New York,,Consumer Discretionary
AVAL US Equity,GRUPO AVAL ACCIO,9508493312,,New York,,Financials
HOG US Equity,HARLEY-DAVIDSON,9492345856,,New York,,Consumer Discretionary
RMD US Equity,RESMED INC,9435337728,,New York,,Health Care
ZNH US Equity,CHINA SOUTH-ADR,9418419200,,New York,,Industrials
RACE US Equity,FERRARI NV,9405289472,,New York,,Consumer Discretionary
WYNN US Equity,WYNN RESORTS LTD,9403444224,,NASDAQ GS,,Consumer Discretionary
LULU US Equity,LULULEMON ATH,9397309440,,NASDAQ GS,,Consumer Discretionary
CIB US Equity,BANCOLOMBIA-ADR,9396766720,,New York,,Financials
GOLD US Equity,RANDGOLD RES-ADR,9352440832,,NASDAQ GS,,Materials
TSS US Equity,TOTAL SYS SERVS,9349899264,,New York,,Information Technology
CE US Equity,CELANESE CORP-A,9348541440,,New York,,Materials
ALV US Equity,AUTOLIV INC,9330873344,,New York,,Consumer Discretionary
EXPD US Equity,EXPEDITORS INTL,9291591680,,NASDAQ GS,,Industrials
ARMK US Equity,ARAMARK,9290532864,,New York,,Consumer Discretionary
BPL US Equity,BUCKEYE PARTNERS,9229797376,,New York,,Energy
IPG US Equity,INTERPUBLIC GRP,9220283392,,New York,,Consumer Discretionary
ALB US Equity,ALBEMARLE CORP,9212559360,,New York,,Materials
GRMN US Equity,GARMIN LTD,9207753728,,NASDAQ GS,,Consumer Discretionary
Q US Equity,QUINTILES TRANSN,9161444352,,New York,,Health Care
DOX US Equity,AMDOCS LTD,9157940224,,NASDAQ GS,,Information Technology
SXL US Equity,SUNOCO LOGISTICS,9139678208,,New York,,Energy
XYL US Equity,XYLEM INC,9123927040,,New York,,Industrials
CNA US Equity,CNA FINL CORP,9112578048,,New York,,Financials
LN US Equity,LINE CORP-ADR,9085365248,,New York,,Information Technology
COO US Equity,COOPER COS INC,9062140928,,New York,,Health Care
JBHT US Equity,HUNT (JB) TRANS,9040336896,,NASDAQ GS,,Industrials
SNPS US Equity,SYNOPSYS INC,9030390784,,NASDAQ GS,,Information Technology
VAR US Equity,VARIAN MEDICAL S,9002828800,,New York,,Health Care
JWN US Equity,NORDSTROM INC,8996337664,,New York,,Consumer Discretionary
AEG US Equity,AEGON NV-NY REG,8987046912,,New York,,Financials
JNPR US Equity,JUNIPER NETWORKS,8965155840,,New York,,Information Technology
FL US Equity,FOOT LOCKER INC,8930397184,,New York,,Consumer Discretionary
SNA US Equity,SNAP-ON INC,8926738432,,New York,,Industrials
NFX US Equity,NEWFIELD EXPLORA,8917330944,,New York,,Energy
TRIP US Equity,TRIPADVISOR INC,8914250752,,NASDAQ GS,,Consumer Discretionary
COTY US Equity,COTY INC-CL A,8886398976,,New York,,Consumer Staples
BG US Equity,BUNGE LTD,8862645248,,New York,,Consumer Staples
CDK US Equity,CDK GLOBAL INC,8856939520,,NASDAQ GS,,Information Technology
TSO US Equity,TESORO CORP,8855741440,,New York,,Energy
AJG US Equity,ARTHUR J GALLAGH,8849779712,,New York,,Financials
N US Equity,NETSUITE INC,8818017280,,New York,,Information Technology
TIF US Equity,TIFFANY & CO,8752409600,,New York,,Consumer Discretionary
BRX US Equity,BRIXMOR PROPERTY,8739922944,,New York,,Real Estate
ARE US Equity,ALEXANDRIA REAL,8721343488,,New York,,Real Estate
PVH US Equity,PVH CORP,8709658624,,New York,,Consumer Discretionary
LNT US Equity,ALLIANT ENERGY,8686422016,,New York,,Utilities
IHG US Equity,INTERCONTIN-ADR,8674963456,,New York,,Consumer Discretionary
FCAU US Equity,FIAT CHRYSLER AU,8649701376,,New York,,Consumer Discretionary
PHI US Equity,PLDT INC-ADR,8525560832,,New York,,Telecommunication Services
RL US Equity,RALPH LAUREN COR,8491542528,,New York,,Consumer Discretionary
